ClothNane;ClothCategory;Season;ClothSilh;ClothModel;ClothSize;allCount;allReceipts
bk1133-1135;Рубашки;Внесезонная;null;1034;44;0;0
bk1133-1135;Рубашки;Внесезонная;null;1034;46;0;0
bk1133-1135;Рубашки;Внесезонная;null;1034;48;0;0
bk1133-1135;Рубашки;Внесезонная;null;1034;50;0;0
bk1133-1135;Рубашки;Внесезонная;null;1034;52;0;0
bk1153-1113;Рубашки;Внесезонная;null;1002;42;1;0,7584
bk1153-1113;Рубашки;Внесезонная;null;1002;44;1;1,36
bk1153-1113;Рубашки;Внесезонная;null;1002;46;2;1,791
bk1153-1113;Рубашки;Внесезонная;null;1002;50;1;0,7584
bk1153-1113;Рубашки;Внесезонная;null;1002;52;5;4,1204
bk1153-1113;Рубашки;Внесезонная;null;1002;54;5;4,4588
bk1153-1136;Рубашки;Внесезонная;null;1026;42;0;0
bk1153-1136;Рубашки;Внесезонная;null;1026;44;0;0
bk1153-1136;Рубашки;Внесезонная;null;1026;46;0;0
bk1153-1136;Рубашки;Внесезонная;null;1026;48;0;0
bk1153-1136;Рубашки;Внесезонная;null;1026;50;0;0
bk1153-1136;Рубашки;Внесезонная;null;1026;52;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;42;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;44;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;46;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;48;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;50;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;52;0;0
bk1151-1119;Рубашки;Внесезонная;null;1019;54;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;42;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;44;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;46;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;48;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;50;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;52;0;0
bk1151-1869;Рубашки;Внесезонная;null;B0869;54;1;1,55604
bk1157-1869;Рубашки;Внесезонная;null;B0869;42;0;0
bk1157-1869;Рубашки;Внесезонная;null;B0869;44;4;4,4921
bk1157-1869;Рубашки;Внесезонная;null;B0869;46;0;0
bk1157-1869;Рубашки;Внесезонная;null;B0869;48;1;0,92445
bk1157-1869;Рубашки;Внесезонная;null;B0869;50;2;0,689
bk1157-1869;Рубашки;Внесезонная;null;B0869;52;0;0
bk1157-1869;Рубашки;Внесезонная;null;B0869;54;3;1,80075
bk1157-1135;Рубашки;Внесезонная;null;1034;42;0;0
bk1157-1135;Рубашки;Внесезонная;null;1034;44;0;0
bk1157-1135;Рубашки;Внесезонная;null;1034;46;0;0,2311
bk1157-1135;Рубашки;Внесезонная;null;1034;48;6;7,6291
bk1157-1135;Рубашки;Внесезонная;null;1034;50;2;5,44153
bk1157-1135;Рубашки;Внесезонная;null;1034;52;3;3,4626
bk1158-1869;Рубашки;Внесезонная;null;B0869;42;0;0
bk1158-1869;Рубашки;Внесезонная;null;B0869;44;0;0
bk1158-1869;Рубашки;Внесезонная;null;B0869;46;1;2,2453
bk1158-1869;Рубашки;Внесезонная;null;B0869;48;0;0,3847
bk1158-1869;Рубашки;Внесезонная;null;B0869;50;0;0
bk1158-1869;Рубашки;Внесезонная;null;B0869;52;0;0,325
bk1158-1869;Рубашки;Внесезонная;null;B0869;54;0;0,87
bk1158-1135;Рубашки;Внесезонная;null;1034;42;0;0
bk1158-1135;Рубашки;Внесезонная;null;1034;44;0;0
bk1158-1135;Рубашки;Внесезонная;null;1034;46;0;0
bk1158-1135;Рубашки;Внесезонная;null;1034;48;0;0
bk1158-1135;Рубашки;Внесезонная;null;1034;50;0;0
bk1158-1135;Рубашки;Внесезонная;null;1034;52;0;0
bk1159-1869;Рубашки;Внесезонная;null;B0869;42;0;0
bk1159-1869;Рубашки;Внесезонная;null;B0869;44;1;2,01022
bk1159-1869;Рубашки;Внесезонная;null;B0869;46;0;0,0025
bk1159-1869;Рубашки;Внесезонная;null;B0869;48;2;3,12
bk1159-1869;Рубашки;Внесезонная;null;B0869;50;1;2,4
bk1159-1869;Рубашки;Внесезонная;null;B0869;52;0;0,5225
bk1159-1869;Рубашки;Внесезонная;null;B0869;54;0;0
bk1161-1869;Рубашки;Внесезонная;null;B0869;44;0;0
bk1161-1869;Рубашки;Внесезонная;null;B0869;46;0;0,0623
bk1161-1869;Рубашки;Внесезонная;null;B0869;48;1;1,5589
bk1161-1869;Рубашки;Внесезонная;null;B0869;52;1;1,22
bk1163-1869;Рубашки;Внесезонная;null;B0869;42;0;0,73
bk1163-1869;Рубашки;Внесезонная;null;B0869;44;0;0
bk1163-1869;Рубашки;Внесезонная;null;B0869;46;3;3,47225
bk1163-1869;Рубашки;Внесезонная;null;B0869;48;0;0,73
bk1163-1869;Рубашки;Внесезонная;null;B0869;50;1;2,41975
bk1163-1869;Рубашки;Внесезонная;null;B0869;52;2;2,44
bk1163-1869;Рубашки;Внесезонная;null;B0869;54;0;0,73
bk1165-1136;Рубашки;Внесезонная;null;1026;42;0;0
bk1165-1136;Рубашки;Внесезонная;null;1026;44;0;0
bk1165-1136;Рубашки;Внесезонная;null;1026;46;0;0
bk1165-1136;Рубашки;Внесезонная;null;1026;48;0;0
bk1165-1136;Рубашки;Внесезонная;null;1026;50;0;0
bk1165-1136;Рубашки;Внесезонная;null;1026;52;0;0
bk1167-1136;Туника;Внесезонная;null;1036;42;0;0
bk1167-1136;Туника;Внесезонная;null;1036;44;0;0
bk1167-1136;Туника;Внесезонная;null;1036;46;0;1,499
bk1167-1136;Туника;Внесезонная;null;1036;48;3;6,963
bk1167-1136;Туника;Внесезонная;null;1036;50;0;1,789
bk1167-1136;Туника;Внесезонная;null;1036;52;0;0
bk1167-1136;Туника;Внесезонная;null;1036;54;5;5,33
bk1171-1136;Туника;Внесезонная;null;1036;42;0;0
bk1171-1136;Туника;Внесезонная;null;1036;46;1;2,094
bk1171-1136;Туника;Внесезонная;null;1036;48;2;2,17
bk1171-1136;Туника;Внесезонная;null;1036;50;0;0
bk1171-1136;Туника;Внесезонная;null;1036;52;0;0
bk1171-1136;Туника;Внесезонная;null;1036;54;3;3,46213
bk1175-1163;Рубашка-боди;Внесезонная;null;1063;42;5;5,5372
bk1175-1163;Рубашка-боди;Внесезонная;null;1063;44;4;4,2472
bk1175-1163;Рубашка-боди;Внесезонная;null;1063;46;7;9,6659
bk1175-1163;Рубашка-боди;Внесезонная;null;1063;48;4;5,5282
bk1175-1163;Рубашка-боди;Внесезонная;null;1063;50;4;3,9376
bk1365-1869;Рубашки;Внесезонная;null;B0869;44;0;0
bk1365-1869;Рубашки;Внесезонная;null;B0869;46;2;9,47201
bk1365-1869;Рубашки;Внесезонная;null;B0869;48;0;0
bk1365-1869;Рубашки;Внесезонная;null;B0869;50;0;0
bk1365-1869;Рубашки;Внесезонная;null;B0869;52;0;0
bk1365-1869;Рубашки;Внесезонная;null;B0869;54;0;3,51
bk1365-1869;Рубашки;Внесезонная;null;B0869;56;0;0
bk1365-1869;Рубашки;Внесезонная;null;B0869;58;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;42;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;44;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;46;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;48;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;50;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;52;0;0
bk1395-1153;Рубашки;Внесезонная;null;bl1042;54;0;0,135
bk1551-1163;Рубашка-боди;Внесезонная;null;1063;42;1;0,7224
bk1551-1163;Рубашка-боди;Внесезонная;null;1063;44;1;0,5418
bk1551-1163;Рубашка-боди;Внесезонная;null;1063;46;2;3,5572
bk1551-1163;Рубашка-боди;Внесезонная;null;1063;48;0;0
bk1551-1163;Рубашка-боди;Внесезонная;null;1063;50;0;0
bk1553-1163;Рубашка-боди;Внесезонная;null;1063;42;4;4,56
bk1553-1163;Рубашка-боди;Внесезонная;null;1063;44;1;0,69
bk1553-1163;Рубашка-боди;Внесезонная;null;1063;46;2;3,89
bk1553-1163;Рубашка-боди;Внесезонная;null;1063;48;2;1,8897
bk1553-1163;Рубашка-боди;Внесезонная;null;1063;50;1;0,69
bk1536-1118;Рубашки;Внесезонная;null;1008;46;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;48;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;50;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;52;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;54;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;56;0;0
bk1536-1118;Рубашки;Внесезонная;null;1008;58;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;46;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;48;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;50;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;52;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;54;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;56;0;0
bk1537-1118;Рубашки;Внесезонная;null;1008;58;0;0
qwe5151-1786;Штаны ;Весна-осень;null;786;42;10;6,0251
qwe5151-1786;Штаны ;Весна-осень;null;786;44;19;17,89079
qwe5151-1786;Штаны ;Весна-осень;null;786;46;13;11,4479
qwe5151-1786;Штаны ;Весна-осень;null;786;48;18;15,8093
qwe5151-1786;Штаны ;Весна-осень;null;786;50;14;12,38373
qwe5151-1786;Штаны ;Весна-осень;null;786;52;12;9,6888
qwe5151-1786;Штаны ;Весна-осень;null;786;54;8;6,2031
qwe5153-1786;Штаны ;Весна-осень;null;786;42;17;16,86788
qwe5153-1786;Штаны ;Весна-осень;null;786;44;26;25,36024
qwe5153-1786;Штаны ;Весна-осень;null;786;46;22;18,9957
qwe5153-1786;Штаны ;Весна-осень;null;786;48;24;21,55366
qwe5153-1786;Штаны ;Весна-осень;null;786;50;20;15,9868
qwe5153-1786;Штаны ;Весна-осень;null;786;52;18;19,40103
qwe5153-1786;Штаны ;Весна-осень;null;786;54;14;7,7474
zxc1315-1157;Кардиган;Весна-осень;null;1047;42;0;0
zxc1315-1157;Кардиган;Весна-осень;null;1047;44;0;0
zxc1315-1157;Кардиган;Весна-осень;null;1047;46;0;0
zxc1315-1157;Кардиган;Весна-осень;null;1047;48;3;1,775
zxc1315-1157;Кардиган;Весна-осень;null;1047;50;0;0
zxc1315-1157;Кардиган;Весна-осень;null;1047;52;0;0
zxc1315-1157;Кардиган;Весна-осень;null;1047;54;2;0,3875
zxc1316-1157;Кардиган;Весна-осень;null;1047;42;4;5,57
zxc1316-1157;Кардиган;Весна-осень;null;1047;44;1;4,00179
zxc1316-1157;Кардиган;Весна-осень;null;1047;46;5;3,4842
zxc1316-1157;Кардиган;Весна-осень;null;1047;48;2;0,9621
zxc1316-1157;Кардиган;Весна-осень;null;1047;50;6;7,1729
zxc1316-1157;Кардиган;Весна-осень;null;1047;52;9;9,6921
zxc1316-1157;Кардиган;Весна-осень;null;1047;54;4;5,1621
zxc1318-1157;Кардиган;Весна-осень;null;1047;42;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;44;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;46;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;48;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;50;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;52;0;0
zxc1318-1157;Кардиган;Весна-осень;null;1047;54;0;0
zxc5151-1131;Свитер;Весна-осень;null;1021;42;0;0
zxc5151-1131;Свитер;Весна-осень;null;1021;44;0;0,75
zxc5151-1131;Свитер;Весна-осень;null;1021;46;0;0
zxc5151-1131;Свитер;Весна-осень;null;1021;48;1;0,59
zxc5151-1131;Свитер;Весна-осень;null;1021;50;2;1,93
zxc5151-1131;Свитер;Весна-осень;null;1021;52;1;0,59
zxc5151-1131;Свитер;Весна-осень;null;1021;54;0;0
zxc5533-1113;Жилет ;Весна-осень;null;1112;42;11;26,5887
zxc5533-1113;Жилет ;Весна-осень;null;1112;44;11;29,9887
zxc5533-1113;Жилет ;Весна-осень;null;1112;46;19;47,9615
zxc5533-1113;Жилет ;Весна-осень;null;1112;48;23;56,8523
zxc5533-1113;Жилет ;Весна-осень;null;1112;50;17;39,7576
zxc5533-1113;Жилет ;Весна-осень;null;1112;52;17;46,5551
zxc5533-1113;Жилет ;Весна-осень;null;1112;54;16;44,8846
zxc5535-1113;Жилет ;Весна-осень;null;1112;42;12;29,0982
zxc5535-1113;Жилет ;Весна-осень;null;1112;44;14;37,2543
zxc5535-1113;Жилет ;Весна-осень;null;1112;46;18;43,008
zxc5535-1113;Жилет ;Весна-осень;null;1112;48;21;63,5258
zxc5535-1113;Жилет ;Весна-осень;null;1112;50;20;57,598
zxc5535-1113;Жилет ;Весна-осень;null;1112;52;16;41,338
zxc5535-1113;Жилет ;Весна-осень;null;1112;54;13;31,5599
zxc5535-1113;Жилет ;Весна-осень;null;1112;42;8;17,7338
zxc5535-1113;Жилет ;Весна-осень;null;1112;44;10;23,8486
zxc5535-1113;Жилет ;Весна-осень;null;1112;46;13;30,4689
zxc5535-1113;Жилет ;Весна-осень;null;1112;48;12;31,9808
zxc5535-1113;Жилет ;Весна-осень;null;1112;50;13;30,7557
zxc5535-1113;Жилет ;Весна-осень;null;1112;52;12;29,007
zxc5535-1113;Жилет ;Весна-осень;null;1112;54;14;33,4763
zxc8111-1133;Свитер;Весна-осень;null;y0022;42;5;6,9285
zxc8111-1133;Свитер;Весна-осень;null;y0022;44;5;7,0185
zxc8111-1133;Свитер;Весна-осень;null;y0022;46;7;10,2325
zxc8111-1133;Свитер;Весна-осень;null;y0022;48;7;12,1685
zxc8111-1133;Свитер;Весна-осень;null;y0022;50;9;17,6342
zxc8111-1133;Свитер;Весна-осень;null;y0022;52;5;6,9371
zxc8111-1133;Свитер;Весна-осень;null;y0022;54;5;6,2471
5151378;Штаны ;Весна-осень;null;378;50;0;0
5151378;Штаны ;Весна-осень;null;378;52;2;0,6197
5151378;Штаны ;Весна-осень;null;378;58;1;0,29
5151378;Штаны ;Весна-осень;null;378;62;2;0,6197
5113786;Штаны ;Весна-осень;null;786;42;6;7,2205
5113786;Штаны ;Весна-осень;null;786;44;12;18,9905
5113786;Штаны ;Весна-осень;null;786;46;13;19,3132
5113786;Штаны ;Весна-осень;null;786;48;14;18,0915
5113786;Штаны ;Весна-осень;null;786;50;10;13,6115
5113786;Штаны ;Весна-осень;null;786;52;9;14,9808
5113786;Штаны ;Весна-осень;null;786;54;5;6,2581
pk1315-1959;Платье;Весна-осень;null;B0949;42;29;16,65
pk1315-1959;Платье;Весна-осень;null;B0949;44;26;16,21
pk1315-1959;Платье;Весна-осень;null;B0949;46;24;15,17
pk1315-1959;Платье;Весна-осень;null;B0949;48;20;11,83
pk1315-1959;Платье;Весна-осень;null;B0949;50;25;16,09
pk1315-1959;Платье;Весна-осень;null;B0949;52;25;15,5443
pk1315-1959;Платье;Весна-осень;null;B0949;54;25;16,824
pk1315-1959;Платье;Весна-осень;null;B0949;56;25;18,54937
pk1315-1951;Платье;Весна-осень;null;B0951;42;13;13,86168
pk1315-1951;Платье;Весна-осень;null;B0951;44;6;7,42334
pk1315-1951;Платье;Весна-осень;null;B0951;46;9;12,42784
pk1315-1951;Платье;Весна-осень;null;B0951;48;9;10,468
pk1315-1951;Платье;Весна-осень;null;B0951;50;9;13,198
pk1316-1959;Платье;Весна-осень;null;B0949;42;17;10,29
pk1316-1959;Платье;Весна-осень;null;B0949;44;5;5,99
pk1316-1959;Платье;Весна-осень;null;B0949;46;6;4,65
pk1316-1959;Платье;Весна-осень;null;B0949;48;8;9,134
pk1316-1959;Платье;Весна-осень;null;B0949;50;12;15,5651
pk1316-1959;Платье;Весна-осень;null;B0949;52;8;9,909
pk1316-1959;Платье;Весна-осень;null;B0949;54;10;8,32
pk1316-1959;Платье;Весна-осень;null;B0949;56;12;10,332
pk1316-1951;Платье;Весна-осень;null;B0951;42;10;17,834
pk1316-1951;Платье;Весна-осень;null;B0951;44;10;17,762
pk1316-1951;Платье;Весна-осень;null;B0951;46;11;19,508
pk1316-1951;Платье;Весна-осень;null;B0951;48;13;22,91
pk1316-1951;Платье;Весна-осень;null;B0951;50;15;27,832
pk1318-1951;Платье;Весна-осень;null;B0951;42;5;9,722
pk1318-1951;Платье;Весна-осень;null;B0951;44;4;5,49
pk1318-1951;Платье;Весна-осень;null;B0951;46;5;10,588
pk1318-1951;Платье;Весна-осень;null;B0951;48;1;1,674
pk1318-1951;Платье;Весна-осень;null;B0951;50;3;5,054
pk1535-1119;Платье;Весна-осень;null;1009;44;24;20,952
pk1535-1119;Платье;Весна-осень;null;1009;46;20;18,522
pk1535-1119;Платье;Весна-осень;null;1009;48;20;22,88139
pk1535-1119;Платье;Весна-осень;null;1009;50;21;23,8245
pk1535-1119;Платье;Весна-осень;null;1009;52;17;20,3828
pk1535-1119;Платье;Весна-осень;null;1009;54;17;14,442
pk1533-1113;Платье;Весна-осень;null;1013;42;23;16,6999
pk1533-1113;Платье;Весна-осень;null;1013;44;40;29,1247
pk1533-1113;Платье;Весна-осень;null;1013;46;30;23,0444
